itemId,title,price,currency,condition,conditionId,category,categoryId,imageUrl,sellerUsername,sellerFeedback,sellerPositivePercent,itemLocation,shippingPrice
v1|116863746090|0,"15.6"" Lenovo ThinkPad Laptop PC: Intel i5-8250U (16GB RAM, 256GB SSD) Windows 11",9598.30821,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/mn0AAeSwDfRpC4mk/s-l225.jpg,rinuvo,10364,,US,0.0
v1|306609317978|0,"Dell Latitude 5420 14"" Touch Laptop i5-1145G7 16GB RAM 256GB SSD Windows 11 Pro",7216.130999999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/i64AAeSwh9JogXSn/s-l225.jpg,hawk_line,35229,,US,0.0
v1|147009369951|0,HP 15.6 inch Touchscreen Laptop Intel Core i5-1334U 8GB RAM| 512G SSD Silver,16011.69801,USD,New,1000,,,https://i.ebayimg.com/images/g/5xcAAeSwMqJpMb7G/s-l225.jpg,icylol,634,,US,0.0
v1|306644832166|0,Lenovo Legion 5 15.1  OLED WQXGA 165HZ Gaming Notebook AMD Ryzen 7 260 16GB RAM,42698.57301,USD,New,1000,,,https://i.ebayimg.com/images/g/7qgAAeSwh-VpM7qk/s-l225.jpg,antonline,342905,,US,0.0
v1|136760078943|0,"Dell Latitude 5320 13.3"" i5-1145G7  16GB 256GB WIN 11 Excellent",8112.3830100000005,USD,Used,3000,,,https://i.ebayimg.com/images/g/fCsAAeSwR6VpHNAa/s-l225.jpg,discounttechdirect,3854,,US,0.0
v1|306618987402|0,"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U 2.30GHz 16GB RAM 512GB SSD",7256.695049999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/tnoAAeSwRZxo1Z1c/s-l225.jpg,hawk_line,35229,,US,0.0
v1|295907273733|0,"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",15798.20301,USD,New,1000,,,https://i.ebayimg.com/images/g/uNwAAeSwpIVonhgB/s-l225.jpg,antonline,342905,,US,0.0
v1|167895103213|0,"ASUS Vivobook S16 16"" OLED AMD Ryzen AI 9 365 2.0GHz 32GB 1TB SSD W11H Laptop SL",37532.420999999995,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/ezAAAeSwDyppPwQX/s-l225.jpg,prycedin,75444,,US,0.0
v1|236491350090|537030304524,"2025 SGIN Laptop Computer 15.6"" 4-Core Intel i3 Up to 256GB RAM 1TB SSD WinPro",8539.37301,USD,New,1000,,,https://i.ebayimg.com/images/g/278AAeSwD39pJpKz/s-l225.jpg,sgin_shop,3351,,US,0.0
v1|126716305927|427765182036,"2025 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD",11913.020999999999,USD,New,1000,,,https://i.ebayimg.com/images/g/2YQAAOSwoqxnCBl4/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|277168045226|0,"Acer Aspire 14 AI Laptop 14"" Touchscreen Intel Core Ultra 5 16GB 1TB Refurbished",16737.581009999998,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/20gAAeSwG5JoPyY6/s-l225.jpg,acer,92044,,US,0.0
v1|335886260390|545430813242,"NIMO 15.6"" Laptop 16GB RAM 1TB Intel Pentium Quad-Core N100 Fingerprint, Win 11",9778.071,USD,Open box,1500,,,https://i.ebayimg.com/images/g/1NAAAOSwLn5n58zm/s-l225.jpg,bestptv,2242,,US,0.0
v1|187837615822|0,HP 15-FC0245DX AMD RYZEN 5 7520U 256GB SSD 16GB RAM Touchscreen WIN 11 Silver,14944.22301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/33cAAeSwIsVpOurg/s-l225.jpg,psstirling,2331,,US,0.0
v1|357932925201|0,Lenovo ThinkPad T480s Touch Intel i5-8350U 1.70GHz 8GB RAM 256GB SSD GRADE A,7258.40301,USD,Used,3000,,,https://i.ebayimg.com/images/g/pQMAAeSwf1loi9b~/s-l225.jpg,ges-refurb-jn,2637,,US,12.99
v1|197740765166|0,Lenovo ThinkPad T430 i5-3320 2.6GHz 8GB 320GB HDD Wind 10 Pro Webcam W/Office,6404.849999999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/mvkAAeSw4x5o3box/s-l225.jpg,unloked4life,551,,US,0.0
v1|187358181841|0,Panasonic Toughbook CF19 MK8 Core i5 3610ME 2.7GHz 16GB RAM 1TB SSD Win 10 Pro,15585.134999999998,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/N9QAAOSwoatoWIvL/s-l225.jpg,pioneer-surplus,8366,,US,0.0
v1|136760078943|0,"Dell Latitude 5320 13.3"" i5-1145G7  16GB 256GB WIN 11 Excellent",8112.3830100000005,USD,Used,3000,,,https://i.ebayimg.com/images/g/fCsAAeSwR6VpHNAa/s-l225.jpg,discounttechdirect,3854,,US,0.0
v1|306618987402|0,"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U 2.30GHz 16GB RAM 512GB SSD",7256.695049999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/tnoAAeSwRZxo1Z1c/s-l225.jpg,hawk_line,35229,,US,0.0
v1|197740765166|0,Lenovo ThinkPad T430 i5-3320 2.6GHz 8GB 320GB HDD Wind 10 Pro Webcam W/Office,6404.849999999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/mvkAAeSw4x5o3box/s-l225.jpg,unloked4life,551,,US,0.0
v1|187358181841|0,Panasonic Toughbook CF19 MK8 Core i5 3610ME 2.7GHz 16GB RAM 1TB SSD Win 10 Pro,15585.134999999998,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/N9QAAOSwoatoWIvL/s-l225.jpg,pioneer-surplus,8366,,US,0.0
v1|277168045226|0,"Acer Aspire 14 AI Laptop 14"" Touchscreen Intel Core Ultra 5 16GB 1TB Refurbished",16737.581009999998,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/20gAAeSwG5JoPyY6/s-l225.jpg,acer,92044,,US,0.0
v1|335886260390|545430813242,"NIMO 15.6"" Laptop 16GB RAM 1TB Intel Pentium Quad-Core N100 Fingerprint, Win 11",9778.071,USD,Open box,1500,,,https://i.ebayimg.com/images/g/1NAAAOSwLn5n58zm/s-l225.jpg,bestptv,2242,,US,0.0
v1|187837615822|0,HP 15-FC0245DX AMD RYZEN 5 7520U 256GB SSD 16GB RAM Touchscreen WIN 11 Silver,14944.22301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/33cAAeSwIsVpOurg/s-l225.jpg,psstirling,2331,,US,0.0
v1|296842806768|0,Dell 7490 Laptop Linux Mint Cinnamon 16GB SUPER FAST 500GB SSD + 5 YEAR WARRANTY,15328.940999999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/76gAAOSwC3FnFCMT/s-l225.jpg,kyman1530,19152,,US,0.0
v1|336247649173|545787309284,"Lenovo Thinkpad 14"" Light Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD",33604.113,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/6~MAAeSwiQholhYM/s-l225.jpg,aaa_pcs,6720,,US,0.0
v1|295907273733|0,"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",15798.20301,USD,New,1000,,,https://i.ebayimg.com/images/g/uNwAAeSwpIVonhgB/s-l225.jpg,antonline,342905,,US,0.0
v1|325344504318|0,"Lenovo Chromebook 300e 2nd Gen 11.6"" 2in1 Laptop - 2.1GHz CPU 4GB TOUCHSCREEN A",2348.4449999999997,USD,Used,3000,,,https://i.ebayimg.com/images/g/AUYAAOSwdrZm7Z0T/s-l225.jpg,jcs_computer_store,69971,,US,0.0
v1|395825368163|0,"15.6"" Dell Laptop E6520/30 Vintage Windows XP Pro 32 Bit i5 2ghz 4gb 250gb DVD",4269.47301,USD,Used,3000,,,https://i.ebayimg.com/images/g/aC0AAeSwYqhpE1X3/s-l225.jpg,jotat_8885,2609,,US,19.75
v1|235965881305|0,"Lenovo 14e Chromebook 14"" Touchscreen AMD A4-9120C 4GB RAM 32GB eMMC Laptop",2476.542,USD,Used,3000,,,https://i.ebayimg.com/images/g/EvoAAOSwAcFntjNU/s-l225.jpg,pc_choice,7268,,US,0.0
v1|406453296887|0,HP Elite Dragonfly 2-in-1 i5-8365U 1.6Ghz 16GB RAM 256GB SSD *READ DESC*,9179.85801,USD,Used,3000,,,https://i.ebayimg.com/images/g/HQMAAeSwXtlpMzEx/s-l225.jpg,uc-tech,504,,US,
v1|376570429637|0,Dell Latitude E6420 XFR Core i7 CPU 500GB SSD 16GB RAM WIN10 BLACK CARBON,18502.75767,USD,Used,3000,,,https://i.ebayimg.com/images/g/ti4AAOSwbzJmLBAe/s-l225.jpg,like-new-laptops,20773,,US,18.99
v1|336341195120|0,Lenovo ThinkPad T14 Gen 1 i5-10310U 16GB RAM 256GB SSD UHD GT2 Black - Excellent,10337.427899999999,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/8zIAAeSwNI1pPIMo/s-l225.jpg,maxbacksales,11772,,US,0.0
v1|156181704819|0,Mini 10'' Laptop Windows 11 Notebook 8GB RAM+128GB ROM Intel Celeron Quad-Core,10674.32301,USD,New,1000,,,https://i.ebayimg.com/images/g/3aYAAOSwJCdmKgn5/s-l225.jpg,nbddi-67,1725,,US,0.0
v1|357932925201|0,Lenovo ThinkPad T480s Touch Intel i5-8350U 1.70GHz 8GB RAM 256GB SSD GRADE A,7258.40301,USD,Used,3000,,,https://i.ebayimg.com/images/g/pQMAAeSwf1loi9b~/s-l225.jpg,ges-refurb-jn,2637,,US,12.99
v1|136028933051|0,"HP Chromebook 14"" Intel Pentium N5030 4GB RAM 128GB eMMC Chrome OS 14A-NA0062TG",5763.93801,USD,New,1000,,,https://i.ebayimg.com/images/g/lFQAAeSwnTJoVJuc/s-l225.jpg,quickshipelectronics,399236,,US,0.0
v1|167957229611|0,"HP EliteBook 845 G8 14"" FHD Ryzen 5 PRO 5650U 2.3 GHz 16 GB DDR4 256 GB SSD W11P",8539.37301,USD,Used,3000,,,https://i.ebayimg.com/images/g/Q5kAAeSwTYBpO-QQ/s-l225.jpg,prycedin,75444,,US,0.0
v1|376588094823|0,"Acer Chromebook C738t 2-in-1 (11.6"" touchscreen, Intel, 4GB, 16GB) with Charger",1707.53301,USD,Used,3000,,,https://i.ebayimg.com/images/g/4qgAAeSwnVZowPq0/s-l225.jpg,szirious,141,,US,0.0
v1|146344406683|0,"2025 HP Laptop Computer 15.6"" Touch 12th Gen Intel i3, 32GB RAM 1TB SSD, WinPro",21306.801,USD,New,1000,,,https://i.ebayimg.com/images/g/yb4AAOSw5htnkAw6/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|297550971659|0,"NIMO 15.6 Gaming Laptop AMD Ryzen 5 6600H, 8GB RAM 256GB SSD Backlit KB Win11",12809.273009999999,USD,New,1000,,,https://i.ebayimg.com/images/g/0t0AAeSwcC1oo~5l/s-l225.jpg,nimodeals,49,,US,0.0
v1|177672688329|0,Dell Precision 5550 i7-10750H 2.6GHz 10th Gen 16GB  512 NVMe NVIDIA T1000 4GB,13663.68,USD,Used,3000,,,https://i.ebayimg.com/images/g/7lMAAeSwoSdpPfAP/s-l225.jpg,louselectronics,1723,,US,22.0
v1|226811694330|0,"Dell Latitude laptop 5420 14"" FHD Core i7 1185G7 32gb Ram 512gb  NVMe w11 P cam",15371.21301,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/eaAAAOSwuAJlDL-N/s-l225.jpg,kl0,49479,,US,0.0
v1|186761452464|0,"HP 15.6"" HD Laptop, Intel 4-Core N200 CPU, 16G RAM, 128GB SSD, Win 11, Red",9393.35301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/3dQAAeSwN~loxOUa/s-l225.jpg,newmiker,6789,,US,0.0
v1|226967962529|0,"Dell Dc16250 16"" Touch Intel® Core™ 5-120U, 10 cores 512 GB SSD 16 GB DDR5",21349.07301,USD,New,1000,,,https://i.ebayimg.com/images/g/HV8AAeSwSldpJML9/s-l225.jpg,dell,29953,,US,0.0
v1|326849362968|0,"MSI Crosshair 18 HX AI A2XWGKG-012US 18"" Gaming Laptop QHD U9-275HX 5070 1TB",55466.001,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/3U8AAeSwe5ZpOa3~/s-l225.jpg,starlit_partner,12435,,US,0.0
v1|265752692346|0,"Lenovo ThinkPad L13 Yoga Laptop PC 13"" FHD Core i5 8GB RAM 256GB SSD Win 11 HDMI",8891.63976,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/O1YAAeSwvw1pH~Iv/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|115975817889|0,"14"" HP ProBook Laptop PC: Intel i5 8th gen! 8GB RAM! 256GB NVME SSD! Windows 11!",9171.31821,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/gz8AAeSw32NpLaoO/s-l225.jpg,rinuvo,10364,,US,0.0
v1|177638404051|0,"Lenovo 80NW - 15.5"" 1920x1080 - I7-6700HQ - 16GB - 256GB SSD - Win 10 Pro READ",4056.4049999999997,USD,Used,3000,,,https://i.ebayimg.com/images/g/iPEAAeSwnutpH0hK/s-l225.jpg,paveitall,8187,,US,14.99
v1|236501767565|0,"NIMO Gaming Laptop 15.6"" FHD Laptop AMD R7 7735HS 16GB DDR5 RAM 512GB SSD",17079.17301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/7RwAAeSw5YZpLbvH/s-l225.jpg,bestptv,2242,,US,0.0
v1|227129231862|0,"ASUS ROG Xbox Ally – 7” Touchscreen Gaming Handheld, AMD Ryzen Z2 A, 16GB/512GB",20879.810999999998,USD,New,1000,,,https://i.ebayimg.com/images/g/zhAAAeSwD39pNwyt/s-l225.jpg,vistaonlinesales,6594,,US,0.0
v1|388512684449|0,"HP EliteBook 830 G7 Laptop Intel Core i7-10610U 32GB 256 GB SSD 13.3"" W11P",14944.22301,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/VCgAAeSw2FtpDj2T/s-l225.jpg,newegg,1054766,,US,0.0
v1|127006995521|0,"LENOVO 82LV0075US IdeaPad 1 14IJL7 14"" HD N4500 1.1GHz Intel UHD Graphics 4GB",5072.6412,USD,New,1000,,,https://i.ebayimg.com/images/g/lKwAAeSw7X1pLxxD/s-l225.jpg,vipoutlet,567871,,US,0.0
v1|167977513092|0,Lot of 5 HP EliteBook x360 1030 G2 Touch 13.3 i7-7500U 2.7GHz 16GB RAM 256GB SSD,38429.1,USD,Used,3000,,,https://i.ebayimg.com/images/g/46cAAeSwQlto7UD8/s-l225.jpg,repowerelectronics,1013,,US,0.0
v1|366055240545|0,Microsoft Surface Laptop 4 Microsoft Surface Edition 4980U 512GB SSD 16GB RAM,9392.926019999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/M9IAAeSwZzFpPFij/s-l225.jpg,epcsales,129971,,US,0.0
v1|287010162628|0,Dell latitude 5420 i5-1145g7@4.4Ghz 16Gb ram 128Gb ssd Win 11 READ Description !,5550.44301,USD,Used,3000,,,https://i.ebayimg.com/images/g/2NQAAeSw~mxpN26t/s-l225.jpg,defijel-2010,3747,,US,
v1|336098802215|0,Toshiba Dynabook i7 10th Gen 512GB SSD 16GB Windows 11 Pro Wifi-6 HDMI Laptop,7557.723,USD,Used,3000,,,https://i.ebayimg.com/images/g/Fa4AAOSwPk5n6st9/s-l225.jpg,ticktock1-2-3,52795,,US,0.0
v1|387230864750|0,Dell laptop Latitude 7480 14 i5-6th 16GB RAM 512GB SSD WIFI Cam Win 11 Pro,8534.24913,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/clUAAOSw6UBoE4zh/s-l225.jpg,at.services,1165,,US,0.0
v1|356618471888|0,"ACEMAGIC 16.1"" FHD Laptop AMD Ryzen 7 5700U 16GB DDR4 512GB 5G [Refurbished]",13236.26301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/iJ0AAOSw2~Rnk082/s-l225.jpg,kamrui_outlet_store,1528,,US,0.0
v1|326642819928|0,"Lenovo - IdeaPad Slim 3 Chromebook 14"" Full HD Laptop - MediaTek Kompanio 520...",5508.170999999999,USD,New,1000,,,https://i.ebayimg.com/images/g/9MwAAeSwyqZpPCJR/s-l225.jpg,best_buy,909688,,US,0.0
v1|187843383492|0,Gaming Lot of 2 Dell Precision 5520 Laptops PARTS/REPAIR (NO FOWARDING ADDRESS),6404.42301,USD,For parts or not working,7000,,,https://i.ebayimg.com/images/g/gzEAAeSw7NhpNOJw/s-l225.jpg,discountqueenz,305,,US,0.0
v1|336295799569|0,"HP 15.6"" FHD Touchscreen Laptop i7-1355U 32 GB RAM + 1 TB SSD Win11 Pro Silver",20895.60963,USD,Used,3000,,,https://i.ebayimg.com/images/g/DscAAeSwg8ZpHBKu/s-l225.jpg,gp1246,282,,US,0.0
v1|297846257204|0,"Dell Latitude 5430 14"" FHD Touch i5-1245U 3.3GHz 256GB SSD 16GB RAM W11P",13663.25301,USD,Used,3000,,,https://i.ebayimg.com/images/g/Xt0AAeSwbb1pQBEz/s-l225.jpg,epc-pa,10769,,US,0.0
v1|205682244105|0,"Lenovo - IdeaPad 3i Chromebook 15.6"" Full HD Laptop - Intel Celeron 2021 - 4G...",10632.051,USD,New,1000,,,https://i.ebayimg.com/images/g/RPAAAeSwE6dpPDeu/s-l225.jpg,best_buy,909688,,US,0.0
v1|116458879835|0,EXECUTIVE SPECIAL~ 15.6 DELL Latitude Laptop: Intel i5! 32GB RAM - 1 TB NVME SSD,16109.90571,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/kFMAAeSwBnJof-3o/s-l225.jpg,rinuvo,10364,,US,0.0
v1|125991629276|0,Dell Latitude 7490 Quad Core i5 8GB 128SSD Windows 11 **One Year Warranty**,7684.53903,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/uM0AAOSwxs9jz~a9/s-l225.jpg,rtrcomputers,8864,,US,0.0
v1|116483948551|0,15.6 Lenovo ThinkPad Laptop: Ryzen 5-3500U (16GB RAM - 512GB SSD) Windows 11 Pro,11099.605049999998,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/~0IAAeSw4GxpOZUg/s-l225.jpg,rinuvo,10364,,US,0.0
v1|236438888377|0,DELL Latitude Touchscreen Laptop: Intel i7 32GB RAM ~ 512GB SSD! Windows 11 Pro!,15585.134999999998,USD,Used,3000,,,https://i.ebayimg.com/images/g/4UoAAeSwiwxpEjp2/s-l225.jpg,bit-by-bit-electronics,8144,,US,0.0
v1|306518209829|0,"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U @2.30GHz 16GB RAM 512GB SSD",8539.37301,USD,Used,3000,,,https://i.ebayimg.com/images/g/tnoAAeSwRZxo1Z1c/s-l225.jpg,hawk_line,35228,,US,0.0
v1|306515000325|0,"Dell Latitude 3190 2-in-1 11.6""  Pentium Silver N5030 1.10GHz 4GB RAM 128GB SSD",3200.29005,USD,Used,3000,,,https://i.ebayimg.com/images/g/CWUAAeSwdkZo8p1R/s-l225.jpg,hawk_line,35228,,US,0.0
v1|267114393913|0,Lenovo ThinkPad X13 Yoga Gen 2 Laptop 13” FHD Core i5 16GB RAM 256GB SSD Win 11,12950.6067,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/GrYAAeSwe0ZpM6LC/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|326889657357|0,🔥MINT Dell Latitude 5400 Laptop 14” HD Intel 16GB RAM 512GB SSD Windows 11 Pro,9275.07678,USD,Used,3000,,,https://i.ebayimg.com/images/g/BDAAAOSwRftn6LHK/s-l225.jpg,honeyshade,3263,,US,0.0
v1|326645187722|0,"ASUS - Vivobook 14 14"" FHD Laptop - Intel Core i5 - 12GB Memory - 256GB SSD -...",14944.22301,USD,New,1000,,,https://i.ebayimg.com/images/g/VvgAAeSwd-xpNywm/s-l225.jpg,best_buy,909688,,US,0.0
v1|177672125159|0,LENOVO THINKPAD P43S | I7 8TH GEN. | 24 GB RAM | 20RJ-S06 | GRADE C | NO AC,5635.84101,USD,Used,3000,,,https://i.ebayimg.com/images/g/iJkAAeSwR3ppL4yG/s-l225.jpg,eco-computers,13194,,US,0.0
v1|287004872037|0,"Dell Latitude 9410 2-in-1 14"" FHD Touch i7-10610U 16GB RAM 512GB NVMe SSD Win 11",12767.001,USD,Open box,1500,,,https://i.ebayimg.com/images/g/RzAAAeSwe4xpO0OH/s-l225.jpg,eztechzone,401,,US,0.0
v1|356618471888|0,"ACEMAGIC 16.1"" FHD Laptop AMD Ryzen 7 5700U 16GB DDR4 512GB 5G [Refurbished]",13236.26301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/iJ0AAOSw2~Rnk082/s-l225.jpg,kamrui_outlet_store,1528,,US,0.0
v1|326645188203|0,"HP - 14"" Laptop - Intel Processor N150 2025 - 4GB Memory - 128GB UFS - Willow...",8539.37301,USD,New,1000,,,https://i.ebayimg.com/images/g/8AAAAeSwwuJpPIyn/s-l225.jpg,best_buy,909688,,US,0.0
v1|157544746270|0,"Samsung Galaxy Book4 15.6"" FHD Laptop, Core 7 150U, 16GB RAM, 512GB SSD, Win 11",20495.09301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/uIEAAeSwHbhpOptc/s-l225.jpg,biggreendub,1018,,US,0.0
v1|326869285835|0,"HP ProBook x360 11 G5 Laptop Celeron N4020 4GB 64GB  11.6"" Touch W11 Pro 2 in 1",3072.19305,USD,Used,3000,,,https://i.ebayimg.com/images/g/188AAeSwnWdpFfSE/s-l225.jpg,jcs_computer_store,69971,,US,0.0
v1|126744459417|0,2025 Dell Laptop Inspiron 15.6 Touch Intel i5-1235U 32GB RAM 1TB SSD Win 11 PRO,27284.661,USD,New,1000,,,https://i.ebayimg.com/images/g/JvgAAOSw5jZnG-Gd/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|187033681159|0,Lenovo ThinkPad T490s Core i7 8665U 1.9GHz 8GB RAM 512GB SSD Win 11 Pro,10162.362,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/pfcAAOSw6ednz2cL/s-l225.jpg,pioneer-surplus,8366,,US,0.0
v1|306540574940|0,"Dell Latitude 3120 2-in-1 Laptop 11.6"" Pentium N6000 @1.1GHz 8GB RAM 256GB SSD",4611.492,USD,Used,3000,,,https://i.ebayimg.com/images/g/93sAAeSwXbto5~AE/s-l225.jpg,hawk_line,35228,,US,0.0
v1|336098802215|0,Toshiba Dynabook i7 10th Gen 512GB SSD 16GB Windows 11 Pro Wifi-6 HDMI Laptop,7557.723,USD,Used,3000,,,https://i.ebayimg.com/images/g/Fa4AAOSwPk5n6st9/s-l225.jpg,ticktock1-2-3,52795,,US,0.0
v1|256728255215|0,"Dell Latitude 7430 14"" Laptop 10-Core i7 4.8GHz 32GB RAM 256GB SSD Windows 11",18358.00806,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/F8kAAeSwU2BpG72j/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|297769918866|0,"Dell Latitude 3120 11.6"" Pentium N6000 @ 1.1GHz 8GB RAM 128GB SSD Win 11 Pro",3712.67805,USD,Used,3000,,,https://i.ebayimg.com/images/g/YMwAAeSwZ19pG0K~/s-l225.jpg,hawk_line,35228,,US,0.0
v1|296671643886|0,Dell Latitude 7490 Laptop Linux Mint Quad Core 16GB 256GB SSD ++ 5 YEAR WARRANTY,14047.971,USD,Used,3000,,,https://i.ebayimg.com/images/g/JKIAAOSw6L5lwoDE/s-l225.jpg,kyman1530,19152,,US,0.0
v1|355915934663|0,"【90% New】ACEMAGIC 15.6"" Laptop Intel 12th Alder Lake N95 16GB RAM 512GB WIFI BT",8111.52903,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/VZoAAOSwEgVmsY51/s-l225.jpg,kamrui_outlet_store,1528,,US,0.0
v1|365678108070|0,"Lenovo IdeaPad Slim 3 Chromebook 14"" 64GB eMMC 4GB Abyss Blue 82XJ002DUS",4909.958009999999,USD,Open box,1500,,,https://i.ebayimg.com/images/g/QcYAAeSwRploUcHH/s-l225.jpg,quickshipelectronics,399236,,US,0.0
v1|336334389853|0,Dell Precision 3571 Intel i7-12800H 2.40GHz 32GB 512GB Laptop NVIDIA A1000 W11 P,20493.385049999997,USD,Used,3000,,,https://i.ebayimg.com/images/g/0BwAAeSw4GxpNunF/s-l225.jpg,pcrecyclerva,25023,,US,19.95
v1|157444675304|458922952068,"HP Touch Laptop 15.6"" HD Intel i3-1315U UP TO 64GB RAM,2TB SSD Win 11 PRO PC",16668.408629999998,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/nnIAAeSwt4NoZ37~/s-l225.jpg,zqzxcd,698,,US,0.0
v1|205787133912|0,"ASUS - Vivobook 14 14"" FHD Laptop - Intel Core i3 - 8GB Memory - 128GB SSD - ...",10674.32301,USD,New,1000,,,https://i.ebayimg.com/images/g/9BoAAeSwR3ppPm7k/s-l225.jpg,best_buy,909688,,US,0.0
v1|376673777306|0,"HP 14-dq6013dx 14"" Intel N150 0.8GHz 4GB DDR4 128GB UFS W11H Laptop Willow Green",5508.170999999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/DM8AAeSw6ZFpPzQ5/s-l225.jpg,prycedin,75444,,US,0.0
v1|365882761124|0,LG Gram 14” 14ZT90P-G.AX33U1 Laptop i3-1115G4 8GB 256GB - No Operating System,8326.305,USD,New,1000,,,https://i.ebayimg.com/images/g/2YMAAeSw6jNo1NtL/s-l225.jpg,ingrammicrorefurbished,397,,US,0.0
v1|168005015098|0,"MSI GE66 Raider 10UG 15.6"" 240Hz i7 RTX 3070 32GB RAM 1TB SSD Gaming Laptop",24765.42,USD,Used,3000,,,https://i.ebayimg.com/images/g/gwEAAeSwEgNpP8P8/s-l225.jpg,grtechswap,471,,US,0.0
v1|376624657379|0,"HP EliteBook 840 G8 14"" FHD IPS Intel i7-1185G7 16GB 256GB SSD W11P Laptop, SL",11528.73,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/yT0AAeSwv7FpPbTT/s-l225.jpg,prycedin,75444,,US,0.0
v1|136809629144|0,"Dell Latitude 5421 14"" Laptop i5-11400H@2.70 8GB RAM 256GB SSD BT BKLIT CAM FHD",6831.41301,USD,Used,3000,,,https://i.ebayimg.com/images/g/PqgAAeSw5MBpJge5/s-l225.jpg,pcidaho3,6830,,US,4.95
v1|116829689917|416971532089,"HP Laptop Computer 14"" Quad-Core Intel CPU, 16GB RAM + 256GB Storage, Win 11 Pro",18744.861,USD,Open box,1500,,,https://i.ebayimg.com/images/g/QUAAAeSwlWJo9pkP/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|389231045411|0,"Lenovo ThinkPad L13 Yoga 13.3"" Touch 16GB 512GB Core i5-10310U Win11P, Bla",11741.79801,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/ZD4AAeSwi7FpFw9X/s-l225.jpg,wisetekmarket-ca,7319,,US,0.0
v1|257194693372|0,Dell Precision 3560 Core i5-1135G7 2.40 GHz 8 GB NO SSD,7685.82,USD,Used,3000,,,https://i.ebayimg.com/images/g/HuwAAeSwdTVo5UQX/s-l225.jpg,hudsontradingofoh,1226,,US,0.0
v1|266384827959|0,"Acer Aspire 3 14"" Laptop AMD Ryzen 5 7520U 2.8GHz 8GB RAM 512GB SSD Refurbished",9929.65245,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/mBAAAeSwNI1pPKOv/s-l225.jpg,acer,92044,,US,0.0
